tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,winner_overall_elo,loser_overall_elo,overall_elo_difference,winner_grass_elo,loser_grass_elo,grass_elo_difference,winner_grass_win_pct,loser_grass_win_pct,winner_recent_form,loser_recent_form,higher_overall_elo_won,higher_grass_elo_won,winner_grass_first_serve_in_pct,winner_grass_first_serve_won_pct,winner_grass_second_serve_won_pct,winner_grass_ace_rate,loser_grass_first_serve_in_pct,loser_grass_first_serve_won_pct,loser_grass_second_serve_won_pct,loser_grass_ace_rate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.37,1597.43,327.9399999999998,1627.64,1562.7,64.94000000000005,0.7272727272727273,0.6153846153846154,0.9,0.4,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.87,1721.76,94.1099999999999,1640.3,1542.32,97.98000000000002,0.6842105263157895,0.75,0.8,0.7,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.77,1608.19,-45.42000000000007,1468.3,1483.95,-15.650000000000091,0.25,0.45454545454545453,0.7,0.3,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.44,1455.91,230.52999999999997,1616.92,1500.0,116.92000000000007,0.6842105263157895,,0.7,0.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.22,1467.05,165.17000000000007,1427.85,1492.22,-64.37000000000012,0.16666666666666666,0.3333333333333333,0.6,0.4,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.01,1584.4,10.6099999999999,1625.96,1523.43,102.52999999999997,0.5833333333333334,0.3333333333333333,0.6,0.6,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.56,1607.28,94.27999999999997,1524.14,1546.99,-22.84999999999991,0.4375,0.5333333333333333,0.3,0.5,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.1,1585.82,419.28,1733.78,1566.71,167.06999999999994,0.8888888888888888,0.6875,0.9,0.4,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.78,1769.58,146.20000000000005,1675.08,1582.37,92.71000000000004,0.6666666666666666,0.6428571428571429,0.7,0.7,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.87,1694.19,190.67999999999984,1538.02,1514.31,23.710000000000036,0.6,0.75,0.7,0.5,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.56,1596.98,61.57999999999993,1446.4,1544.49,-98.08999999999992,0.3333333333333333,0.5454545454545454,0.4,0.6,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.72,1602.36,485.3599999999999,1694.51,1479.86,214.6500000000001,0.8095238095238095,0.42857142857142855,0.9,0.5,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.54,1485.53,512.01,1861.62,1481.9,379.7199999999998,0.9285714285714286,0.0,0.7,0.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.38,1632.22,-51.83999999999992,1400.35,1427.85,-27.5,0.2222222222222222,0.16666666666666666,0.3,0.6,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.64,1736.56,-219.91999999999985,1501.15,1569.22,-68.06999999999994,0.5714285714285714,0.0,0.4,0.5,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.16,1562.5,179.66000000000008,1538.87,1505.0,33.86999999999989,0.6363636363636364,0.5,0.5,0.5,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.52,1522.2,365.31999999999994,1658.12,1399.69,258.42999999999984,0.7222222222222222,0.4,0.8,0.4,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.86,1586.49,-119.63000000000011,1512.9,1513.69,-0.7899999999999636,,0.5,0.3,0.5,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.75,1649.94,174.80999999999995,1654.49,1626.63,27.8599999999999,0.6956521739130435,0.6956521739130435,0.8,0.5,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.56,1576.55,160.01,1569.22,1477.92,91.29999999999995,0.0,0.4,0.5,0.3,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.64,1506.25,10.3900000000001,1501.15,1579.89,-78.74000000000001,0.5714285714285714,0.631578947368421,0.4,0.2,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.5,1502.79,59.710000000000036,1505.0,1479.38,25.61999999999989,0.5,0.6,0.5,0.375,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.01,1521.72,-9.710000000000036,1500.0,1512.94,-12.940000000000055,,0.38461538461538464,0.5,0.5,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.75,1511.07,313.68000000000006,1654.49,1443.49,211.0,0.6956521739130435,0.0,0.8,0.3,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.56,1602.82,98.74000000000001,1524.14,1484.78,39.36000000000013,0.4375,0.3333333333333333,0.3,0.5,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.87,1519.06,40.809999999999945,1490.93,1465.88,25.049999999999955,0.4444444444444444,0.46153846153846156,0.4,0.4,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.94,1644.57,-9.629999999999882,1612.86,1514.98,97.87999999999988,0.5909090909090909,0.6666666666666666,0.4,0.6,0.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.28,1646.86,-39.57999999999993,1546.99,1452.43,94.55999999999995,0.5333333333333333,0.2857142857142857,0.5,0.5,0.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.82,1700.7,-114.88000000000011,1566.71,1482.72,83.99000000000001,0.6875,0.3333333333333333,0.4,0.6,0.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.38,1484.76,94.62000000000012,1524.93,1500.0,24.930000000000064,0.0,,0.3,0.4,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.0,1589.12,-22.11999999999989,1537.57,1506.66,30.909999999999854,0.5833333333333334,0.5,0.6,0.6,0.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.1,1479.06,526.04,1733.78,1500.0,233.77999999999997,0.8888888888888888,,0.9,0.25,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.78,1463.21,452.56999999999994,1675.08,1485.29,189.78999999999996,0.6666666666666666,0.0,0.7,0.2,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.29,1497.96,47.32999999999993,1506.21,1525.8,-19.589999999999918,0.5,0.5,0.6,0.3,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.68,1500.33,5.350000000000136,1477.93,1499.94,-22.00999999999999,0.0,0.3333333333333333,0.4,0.4,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.58,1603.43,166.14999999999986,1582.37,1462.29,120.07999999999993,0.6428571428571429,0.2,0.7,0.3,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.19,1579.29,114.90000000000009,1514.31,1597.78,-83.47000000000003,0.75,0.6086956521739131,0.5,0.2,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.18,1486.19,54.99000000000001,1496.69,1482.89,13.799999999999955,0.5,0.0,0.3,0.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.42,1625.51,-60.08999999999992,1520.31,1558.63,-38.320000000000164,0.6666666666666666,0.8,0.5,0.7,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.87,1635.47,249.39999999999986,1538.02,1415.4,122.61999999999989,0.6,0.3333333333333333,0.7,0.6,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.56,1475.8,182.76,1446.4,1500.0,-53.59999999999991,0.3333333333333333,,0.4,0.0,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.36,1538.7,-45.340000000000146,1500.42,1532.78,-32.3599999999999,0.5,0.5454545454545454,0.3,0.4,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.37,1497.58,11.789999999999964,1422.21,1488.51,-66.29999999999995,0.0,0.0,0.4,0.0,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.98,1681.75,-84.76999999999998,1544.49,1519.99,24.5,0.5454545454545454,0.5714285714285714,0.6,0.5,0.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.28,1399.38,328.89999999999986,1597.97,1548.28,49.690000000000055,0.6875,0.625,0.6,0.2,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.36,1483.79,118.56999999999994,1479.86,1500.0,-20.1400000000001,0.42857142857142855,,0.5,0.3,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.23,1676.3,58.930000000000064,1751.86,1587.4,164.4599999999998,0.6666666666666666,0.625,0.7,0.7,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.72,1537.03,550.6899999999998,1694.51,1492.06,202.45000000000005,0.8095238095238095,0.5,0.9,0.4,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.89,1434.02,209.87000000000012,1498.31,1500.0,-1.6900000000000546,0.45454545454545453,,0.5,0.0,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.87,1925.37,-109.5,1640.3,1627.64,12.659999999999854,0.6842105263157895,0.7272727272727273,0.8,0.9,0.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.94,1635.53,14.410000000000082,1626.63,1505.63,121.0,0.6956521739130435,0.5,0.5,0.5,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.01,1417.95,177.05999999999995,1625.96,1471.61,154.35000000000014,0.5833333333333334,0.5,0.6,0.1,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.16,1551.92,190.24,1538.87,1500.89,37.97999999999979,0.6363636363636364,0.0,0.5,0.2,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.52,1561.73,325.78999999999996,1658.12,1518.18,139.93999999999983,0.7222222222222222,0.5454545454545454,0.8,0.6,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.2,1560.62,-38.419999999999845,1399.69,1546.96,-147.26999999999998,0.4,0.7142857142857143,0.4,0.6666666666666666,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.86,1525.41,-58.55000000000018,1512.9,1456.77,56.13000000000011,,0.4444444444444444,0.3,0.3,0.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.49,1751.02,-164.52999999999997,1513.69,1572.8,-59.1099999999999,0.5,0.0,0.5,0.7,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.32,1648.28,-103.96000000000004,1519.11,1512.81,6.2999999999999545,0.5,0.5454545454545454,0.2,0.5,0.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.83,1486.14,230.68999999999983,1467.09,1578.06,-110.97000000000003,0.0,0.6,0.7,0.3,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.99,1574.8,33.190000000000055,1494.36,1520.25,-25.8900000000001,0.42857142857142855,0.5,0.4,0.3,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.87,1503.26,367.6099999999999,1671.64,1401.91,269.73,0.6666666666666666,0.0,0.8,0.5,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.37,1613.06,312.30999999999995,1627.64,1424.49,203.1500000000001,0.7272727272727273,0.375,0.9,0.5,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.03,1487.92,120.1099999999999,1517.42,1483.59,33.830000000000155,0.42857142857142855,0.0,0.4,0.0,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.43,1552.23,45.200000000000045,1562.7,1500.0,62.700000000000045,0.6153846153846154,,0.4,0.4,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.64,1585.25,-6.6099999999999,1543.8,1469.69,74.1099999999999,0.46153846153846156,0.0,0.4,0.5,0.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.53,1480.52,268.01,1653.76,1482.05,171.71000000000004,0.8,0.0,0.7,0.3,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.77,1541.92,76.84999999999991,1495.12,1533.64,-38.52000000000021,0.4,0.5833333333333334,0.5,0.4,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.55,1697.04,-180.49,1437.06,1591.68,-154.62000000000012,0.3,,0.4,0.6,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.87,1568.04,247.82999999999993,1640.3,1505.79,134.51,0.6842105263157895,0.5714285714285714,0.8,0.4,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.19,1557.65,50.539999999999964,1483.95,1540.27,-56.319999999999936,0.45454545454545453,0.5333333333333333,0.3,0.2,1.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.35,1536.78,49.569999999999936,1439.43,1425.82,13.610000000000127,0.4,0.0,0.4,0.4,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.77,1784.92,-222.1500000000001,1468.3,1638.89,-170.59000000000015,0.25,0.7142857142857143,0.7,0.7,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.44,1399.62,286.82000000000016,1616.92,1437.89,179.02999999999997,0.6842105263157895,0.2,0.7,0.3,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.75,1490.84,129.91000000000008,1481.0,1465.87,15.13000000000011,0.3333333333333333,0.25,0.6,0.2857142857142857,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.25,1510.92,-47.67000000000007,1497.23,1447.32,49.91000000000008,0.5,0.0,0.16666666666666666,0.3,0.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.91,1788.51,-332.5999999999999,1500.0,1643.93,-143.93000000000006,,0.7272727272727273,0.0,0.7,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.78,1481.1,424.68000000000006,1473.39,1420.95,52.440000000000055,0.5,0.0,0.9,0.3,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.4,1517.13,67.26999999999998,1523.43,1477.17,46.25999999999999,0.3333333333333333,0.3333333333333333,0.6,0.3,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.76,1459.88,261.8799999999999,1542.32,1469.97,72.34999999999991,0.75,0.0,0.7,0.1,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.44,1815.87,-129.42999999999984,1616.92,1640.3,-23.37999999999988,0.6842105263157895,0.6842105263157895,0.7,0.8,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.78,1492.86,349.9200000000001,1576.47,1396.01,180.46000000000004,0.5384615384615384,0.0,0.7,0.3,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.78,2087.72,-171.93999999999983,1675.08,1694.51,-19.430000000000064,0.6666666666666666,0.8095238095238095,0.7,0.9,0.0,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.54,1742.16,255.37999999999988,1861.62,1538.87,322.75,0.9285714285714286,0.6363636363636364,0.7,0.5,1.0,1.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.52,1607.99,279.53,1658.12,1494.36,163.76,0.7222222222222222,0.42857142857142855,0.8,0.4,1.0,1.0,,,,,,,,
